name,address,lat,lng,business_status,rating,user_ratings_total,types,ID_Kelurahan
SMP itQan Islamic School,"Jalan Padasuka No.160, Pasirlayung",-6.8932023,107.6574906,OPERATIONAL,5,109,"school, point_of_interest, establishment",IDN.9.14.14.4_1
TK ANNUR,"Jalan Padasuka No.178, Padasuka",-6.8925696,107.6577121,OPERATIONAL,4.3,6,"school, point_of_interest, establishment",IDN.9.14.14.4_1
SDIT dan Saung AS Sakinah,"Jalan. Babakan Cihapit, Pasirlayung",-6.8977221,107.6563206,OPERATIONAL,4,7,"primary_school, school, point_of_interest, establishment",IDN.9.14.14.4_1
SDN 167 Mengger Girang,"Jalan Mengger Girang III No.4, Pasirluyu",-6.9519838,107.6164977,OPERATIONAL,4.8,22,"primary_school, point_of_interest, school, establishment",IDN.9.14.26.6_1
Madrasah Tsanawiyah / Sekolah Menengah Pertama Nur Rohmah,"Jalan Mengger Girang No.I No.39, Pasirluyu",-6.9515837,107.6158676,OPERATIONAL,4.8,4,"point_of_interest, school, establishment",IDN.9.14.26.6_1
Ponpes Nur Rohmah,"Jalan Mengger Girang No.I No.39, Pasirluyu",-6.9516181,107.6158345,OPERATIONAL,4.3,15,"point_of_interest, school, establishment",IDN.9.14.26.6_1
KB-TK ISLAM BINTANG CERIA,"Jalan.TERUSAN MULYA NO.15, TERS., Pasteur",-6.8912771,107.5993412,OPERATIONAL,5,1,"school, point_of_interest, establishment",IDN.9.14.27.2_1
TK Atelier,"Jalan Sukamaju Dalam No.26, Pasteur",-6.8895297,107.5985116,OPERATIONAL,5,1,"school, point_of_interest, establishment",IDN.9.14.27.2_1
PPA KAHEMAN,"Jalan Bakti No.33, Pasteur",-6.8919604,107.599661,OPERATIONAL,5,1,"school, point_of_interest, establishment",IDN.9.14.27.2_1
TK YDB AL AZHAR,"Jalan Waspada No.16, Pasteur",-6.892188,107.5999324,OPERATIONAL,3.7,7,"school, point_of_interest, establishment",IDN.9.14.27.2_1
SDN 076 SUKAJDI KOTA BANDUNG,"Jalan Sukajadi No.138, Pasteur",-6.8898567,107.5971283,OPERATIONAL,5,2,"school, point_of_interest, establishment",IDN.9.14.27.2_1
SMP Ganesha Bandung,"Jalan Mochammad Toha No.84, Pelindung Hewan",-6.9390847,107.6059873,OPERATIONAL,4.2,22,"school, point_of_interest, establishment",IDN.9.14.4.6_1
MTs Muhammadiyah Bandung,"Jalan Otto Iskandar Dinata No.77B/95, Pelindung Hewan",-6.9363143,107.6020009,OPERATIONAL,4.6,9,"school, point_of_interest, establishment",IDN.9.14.4.6_1
RA AL ISHLAH,"Gang Perikanan 2 no 28, Pelindung Hewan",-6.9396749,107.6031311,OPERATIONAL,4,2,"school, point_of_interest, establishment",IDN.9.14.4.6_1
SMA Negeri 11,"Jalan Pelindung Hewan, Pelindung Hewan",-6.9394617,107.6042876,OPERATIONAL,3,1,"secondary_school, school, point_of_interest, establishment",IDN.9.14.4.6_1
TK Bhayangkari 42,"Jalan Pelindung Hewan No.20B, Pelindung Hewan",-6.9393064,107.6044638,OPERATIONAL,5,3,"school, point_of_interest, establishment",IDN.9.14.4.6_1
SMK Prakarya Internasional (kampus 2),"Gang mesjid Darusallam No.145, Pelindung Hewan",-6.9412046,107.6043885,OPERATIONAL,4.7,6,"secondary_school, school, point_of_interest, establishment",IDN.9.14.4.6_1
SDN 039 Tegallega,"Jalan Pelindung Hewan No.3, Pelindung Hewan",-6.9379373,107.6031413,OPERATIONAL,4.1,22,"primary_school, school, point_of_interest, establishment",IDN.9.14.4.6_1
Ma'had Al Imarat,"Jalan Inhoftank No.17, Pelindung Hewan",-6.9426793,107.6028328,OPERATIONAL,4.7,86,"school, point_of_interest, establishment",IDN.9.14.4.6_1
SMPN 10,"Jalan Raden Dewi Sartika No.115, Pungkur",-6.9292592,107.6057192,OPERATIONAL,4.4,81,"school, point_of_interest, establishment",IDN.9.14.26.7_1
Junior High School 3,"Jalan Raden Dewi Sartika No.96, Pungkur",-6.929194,107.605623,OPERATIONAL,4.6,139,"school, point_of_interest, establishment",IDN.9.14.26.7_1
SMP Yos Sudarso Bandung,"Jalan Mochammad Toha No.19, Pungkur",-6.9297445,107.6070784,OPERATIONAL,4.5,50,"school, point_of_interest, establishment",IDN.9.14.26.7_1
SD Negeri 033 Asmi Bandung,"Jalan Asmi No.2, Pungkur",-6.9295033,107.6079541,OPERATIONAL,4.3,54,"primary_school, school, point_of_interest, establishment",IDN.9.14.26.7_1
SDN 008 Mohamad Toha,"Jalan Mochammad Toha No.22, Pungkur",-6.9300772,107.6066,OPERATIONAL,4.6,16,"school, point_of_interest, establishment",IDN.9.14.26.7_1
Amanah Quran Putri,"Jalan Pinus X No.55, Rancabolang",-6.9667228,107.6972055,OPERATIONAL,4.3,6,"school, point_of_interest, establishment",IDN.9.14.20.3_1
TK Tunas Unggulan,"Jalan Cemara E No.25, Rancabolang",-6.9626901,107.6918428,OPERATIONAL,5,1,"school, point_of_interest, establishment",IDN.9.14.20.3_1
Ruby preschool,"Summarecon Bandung, Ruko Ruby Commercial, Jalan Bulevar Utama Blok RC 12, Rancabolang",-6.9601312,107.694826,OPERATIONAL,4.9,13,"school, point_of_interest, establishment",IDN.9.14.20.3_1
LKP PUSPA INDAH BANDUNG,"Jalan Cibiru Indah 7 No.7, Cibiru Wetan",-6.9624076,107.6959579,OPERATIONAL,3,4,"school, university, point_of_interest, establishment",IDN.9.14.20.3_1
KB-TK CERDAS,"Jalan Cempaka IX No.41, Rancabolang",-6.9657816,107.6954976,OPERATIONAL,4.2,5,"school, point_of_interest, establishment",IDN.9.14.20.3_1
Madrasah Hamalatil Quran,"Jalan Cempaka VIII Perum Bumi Adipura No.3, Rancabolang",-6.9651952,107.696747,OPERATIONAL,5,11,"school, point_of_interest, establishment",IDN.9.14.20.3_1
TK Albiruni Adipura,"Bumi Adipura, Jalan Pinus VII No.18, Rancabolang",-6.9657543,107.6978677,OPERATIONAL,4.2,5,"school, point_of_interest, establishment",IDN.9.14.20.3_1
SMK Muhammadiyah 3 Bandung,"Jalan Gedebage Selatan No.20, Rancabolang",-6.9641933,107.687119,OPERATIONAL,4.6,12,"school, point_of_interest, establishment",IDN.9.14.20.3_1
Madrasah Diniyah Ar Rohmah,"Jalan Gedebage Selatan No.235, Rancabolang",-6.9591225,107.6873453,OPERATIONAL,3,1,"school, point_of_interest, establishment",IDN.9.14.20.3_1
Senior High School 27 Bandung,"Jalan Utsman Bin Affan No.1, Rancanumpang",-6.9588153,107.7073143,OPERATIONAL,4.4,133,"secondary_school, school, point_of_interest, establishment",IDN.9.14.20.4_1
SDN 274 Cempaka Arum,"Jalan Griya Cempaka Arum No.59 Blok C9, Cimenerang",-6.957639,107.7077265,OPERATIONAL,4.6,42,"primary_school, school, point_of_interest, establishment",IDN.9.14.20.4_1
Baitul Qur'an Assyifaa,"Jalan Utsman Bin Affan Jalan Griya Cempaka Arum No.29 blok f1, Rancanumpang",-6.9578916,107.7096883,OPERATIONAL,5,6,"school, point_of_interest, establishment",IDN.9.14.20.4_1
MI RA An-Najiyah,"Komplek, Jalan Griya Cempaka Arum Jalan Utsman Bin Affan No.90, Rancanumpang",-6.9580585,107.707787,OPERATIONAL,4.8,106,"school, point_of_interest, establishment",IDN.9.14.20.4_1
PAUDQU RUMAH SAHABAT,"Jalan. Griya Cempaka Arum B3 No.55, Rancanumpang",-6.9568638,107.7098486,OPERATIONAL,3.7,3,"school, point_of_interest, establishment",IDN.9.14.20.4_1
RA - Thoyyibah,"Jalan Abu Hurairah, Jalan Cimincrang Komplek Cempaka Arum No.52 Blok 7, Rancanumpang",-6.9565699,107.7090378,OPERATIONAL,3.7,3,"school, point_of_interest, establishment",IDN.9.14.20.4_1
SMP Negeri 54,"Jalan Rancanumpang, Rancanumpang",-6.9581158,107.7063299,OPERATIONAL,4,47,"school, point_of_interest, establishment",IDN.9.14.20.4_1
TK Tiara Putri,"Jalan Umar bin Khattab Blok Cendikia A4 no.2 komplek griya cempaka arum, Rancanumpang",-6.9566594,107.7077938,OPERATIONAL,4.5,6,"school, point_of_interest, establishment",IDN.9.14.20.4_1
Elementary School Sondariah,"Jalan Rancanumpang RT.01/RW.01, Rancanumpang",-6.964962,107.7054318,OPERATIONAL,4.7,11,"primary_school, school, point_of_interest, establishment",IDN.9.14.20.4_1
STAI Sabili,"Jalan Gagak No.15, Sadang Serang",-6.8975028,107.6242932,OPERATIONAL,4.7,85,"university, school, point_of_interest, establishment",IDN.9.14.19.5_1
SDN 054 TIKUKUR,"Jalan Titimplik No.1, RW.07, Sadang Serang",-6.8971135,107.6218095,OPERATIONAL,4.7,65,"primary_school, school, point_of_interest, establishment",IDN.9.14.19.5_1
Magister Akuntansi Universitas Padjadjaran,"Jalan Japati No.2, Lebakgede",-6.8974757,107.6192633,OPERATIONAL,5,2,"school, point_of_interest, establishment",IDN.9.14.19.5_1
PAUD Bintang Madani,"Jalan. Cibeunying I, Sadang Serang",-6.8943078,107.6237049,OPERATIONAL,5,3,"school, point_of_interest, establishment",IDN.9.14.19.5_1
TK Hukama,"Jalan Sadang Saip Jalan Karang Asih No.37, Sadang Serang",-6.8952058,107.624097,OPERATIONAL,4,1,"school, point_of_interest, establishment",IDN.9.14.19.5_1
State Junior High School 4 Bandung,"Jalan No.5, Samoja",-6.9210097,107.6260274,OPERATIONAL,4.5,136,"school, point_of_interest, establishment",IDN.9.14.9.8_1
SD Alfa Centauri,"Jalan Terate No.10, Samoja",-6.9199229,107.6250142,OPERATIONAL,4.8,25,"primary_school, school, point_of_interest, establishment",IDN.9.14.9.8_1
TK/Madrasah Al-Futuh,"Jalan. Samoja Dalam, Samoja",-6.9216757,107.6271558,OPERATIONAL,5,1,"school, point_of_interest, establishment",IDN.9.14.9.8_1
Tk Kemala Bhayangkari 39,"Jalan Samoja No.11, Samoja",-6.92125,107.6281153,OPERATIONAL,5,1,"school, point_of_interest, establishment",IDN.9.14.9.8_1
Koprasi Sarimukti,"Jalan Pacar No.6, Samoja",-6.9205268,107.6265495,OPERATIONAL,4,1,"school, point_of_interest, establishment",IDN.9.14.9.8_1
Madrasah Tsanawiyah Al-Inayah Kota Bandung,"Jalan Cijerokaso No.63, RT.07/RW.01, Sarijadi",-6.8710099,107.5786145,OPERATIONAL,4.7,89,"school, point_of_interest, establishment",IDN.9.14.28.3_1
SMAN 15 Bandung,"Jalan Sarimanis No.1, Sarijadi",-6.878063,107.5740638,OPERATIONAL,4.6,149,"secondary_school, school, point_of_interest, establishment",IDN.9.14.28.3_1
Pasundan SMP 12 Bandung,"Jalan Sarirasa No.130, RT.04/RW.04, Sarijadi",-6.8797402,107.5789407,OPERATIONAL,3.8,21,"school, point_of_interest, establishment",IDN.9.14.28.3_1
SMK Pasundan Bandung 5,"Jalan Sarirasa No.130, RW.04, Sarijadi",-6.8797402,107.5789407,OPERATIONAL,4,13,"school, point_of_interest, establishment",IDN.9.14.28.3_1
Kancil Cendikia,"Jalan Perintis No.29, Sarijadi",-6.8808628,107.5779393,OPERATIONAL,5,10,"school, point_of_interest, establishment",IDN.9.14.28.3_1
Islamic Primary School Al - Azhar 30,"Jalan Tirta Sari III No.1, Sarijadi",-6.876467,107.574705,OPERATIONAL,4.8,110,"primary_school, school, point_of_interest, establishment",IDN.9.14.28.3_1
Elementary School Sarijadi 7,"Jalan Sarimanah No.19, RT.10/RW.01, Sarijadi",-6.8767292,107.5766708,OPERATIONAL,4.3,27,"primary_school, school, point_of_interest, establishment",IDN.9.14.28.3_1
LPK Kizuna Gakuin Indonesia,"Jalan Sarimanah 2 No.93, Sarijadi",-6.877458,107.576289,OPERATIONAL,5,23,"school, point_of_interest, establishment",IDN.9.14.28.3_1
Madrasah Muallimin Manbaul Huda,"Jalan Cijawura Girang IV No.16, Sekejati",-6.945247,107.649751,OPERATIONAL,4.9,53,"school, point_of_interest, establishment",IDN.9.14.12.4_1
MTS Manbaul Huda,"Jalan Cijawura Girang IV No.16, Sekejati",-6.9457735,107.6495298,OPERATIONAL,4.2,41,"school, point_of_interest, establishment",IDN.9.14.12.4_1
PAUD JUPITER,"Jalan Jupiter Selatan I No.11, Sekejati",-6.9489955,107.6608477,OPERATIONAL,5,1,"school, point_of_interest, establishment",IDN.9.14.12.4_1
Tk Islam Al Muhajir,"Jalan. Taman Yupiter Blok E II Margahayu, Jalan Yupiter Barat XII No.94 Blok E2, Sekejati",-6.9438434,107.6617172,OPERATIONAL,4.8,37,"school, point_of_interest, establishment",IDN.9.14.12.4_1
SMK Bumi Siliwangi,"Jalan Rancabolang No.48B, Sekejati",-6.9469712,107.6624181,OPERATIONAL,4.6,114,"school, point_of_interest, establishment",IDN.9.14.12.4_1
SMA Istiqamah Bandung,"Kompleks Puragabaya, Jalan Cijawura Girang No.14, Sekejati",-6.9454097,107.6469981,OPERATIONAL,4.8,46,"secondary_school, school, point_of_interest, establishment",IDN.9.14.12.4_1
RA Al- Amanah,"Jalan Neptunus Raya, Barat, Sekejati",-6.9467388,107.6551425,OPERATIONAL,4,5,"school, point_of_interest, establishment",IDN.9.14.12.4_1
SDN 261 Margahayu Raya- Kota Bandung,"Jalan Jupiter Barat 23 No.92A, Sekejati",-6.945482,107.658308,OPERATIONAL,4.7,76,"primary_school, school, point_of_interest, establishment",IDN.9.14.12.4_1
TK/Kober Rumah Bintang Islamic Pre School,"Kompleks Al Islam, Jalan Radiology No.41, Sekejati",-6.9491176,107.655481,OPERATIONAL,5,6,"school, point_of_interest, establishment",IDN.9.14.12.4_1
TK Islam Taman Firdaus,"Jalan Neptunus Timur II No.54G, Sekejati",-6.9481169,107.6583828,OPERATIONAL,4.6,11,"school, point_of_interest, establishment",IDN.9.14.12.4_1
Kb - tk ar - rabbani,"Jalan Cidurian Selatan No.179, Sekejati",-6.9439264,107.6520862,OPERATIONAL,5,2,"school, point_of_interest, establishment",IDN.9.14.12.4_1
Sekolah Dasar Salman Al Farisi Bandung,"Jalan Tubagus Ismail VIII Atas, Sekeloa",-6.8828948,107.6222275,OPERATIONAL,4.7,158,"primary_school, school, point_of_interest, establishment",IDN.9.14.19.6_1
SMP Negeri 19 Kota Bandung,"Jalan Sadang Luhur XI, Sekeloa",-6.8865422,107.6221226,OPERATIONAL,4.5,115,"school, point_of_interest, establishment",IDN.9.14.19.6_1
PAUD AT-TAUFIQ,"Jalan Tubagus Ismail No.44, Sekeloa",-6.8849349,107.6203031,OPERATIONAL,5,6,"school, point_of_interest, establishment",IDN.9.14.19.6_1
SDN 231 SUKAASIH,"Jalan Sukaasih Atas I, Sindang Jaya",-6.900782,107.6857962,OPERATIONAL,4.7,16,"primary_school, school, point_of_interest, establishment",IDN.9.14.23.4_1
Bunga Bangsa,"Jalan Sindanglaya No.99, Sindang Jaya",-6.8989348,107.6826275,OPERATIONAL,5,2,"school, point_of_interest, establishment",IDN.9.14.23.4_1
PAUD Al-Hikmah,"Jalan Sukaasih Raya Gang Tagog 2 Sindangjaya No.260, RT.05/RW.09, Sindang Jaya",-6.9038129,107.6844142,OPERATIONAL,4,3,"school, point_of_interest, establishment",IDN.9.14.23.4_1
TK Ar - Rasyidah Bunda Heni,"Gg. Apan, Jalan Sukaasih IV No.76, Sindang Jaya",-6.9034925,107.6855187,OPERATIONAL,5,3,"school, point_of_interest, establishment",IDN.9.14.23.4_1
Tk Tunas Cilik,"Jalan Sukaasih III No.20, Sindang Jaya",-6.9036483,107.6863475,OPERATIONAL,5,5,"school, point_of_interest, establishment",IDN.9.14.23.4_1
TB-TK ABATATSA DAARUL ULUM,"Jalan. AH. Nasution No 187 A Perumahan Tamansari Bukit Bandung Blok 1E/ 4 Kelurahan Sindangjaya 40195, Pakemitan",-6.9038096,107.6811248,OPERATIONAL,5,1,"primary_school, school, point_of_interest, establishment",IDN.9.14.23.4_1
SD Muhammadiyah 5/SMP Muhammadiyah 7,"Jalan Leuwi Panjang Gang Kebon Kelapa No.24, Situsaeur",-6.9402043,107.5955373,OPERATIONAL,4.5,40,"school, point_of_interest, establishment",IDN.9.14.11.6_1
PAUD KADEUDEUH,"Gang Bakti II No.21, Situsaeur",-6.9390101,107.5959184,OPERATIONAL,5,1,"school, point_of_interest, establishment",IDN.9.14.11.6_1
TK Islam Al Kaaffah,Situsaeur,-6.9395669,107.593836,OPERATIONAL,5,4,"school, point_of_interest, establishment",IDN.9.14.11.6_1
MIS AR ROJA,"Jalan Raya Kopo No.40 196 B, Situsaeur",-6.9378004,107.5958469,OPERATIONAL,5,1,"primary_school, school, point_of_interest, establishment",IDN.9.14.11.6_1
Kober Firdaus Hambally,Jalan Kopo Cetarip Timur 1 No 180 RT 01/05,-6.9424591,107.5934875,OPERATIONAL,5,1,"school, point_of_interest, establishment",IDN.9.14.11.6_1
SDN 241 Leuwianyar Kota Bandung,"Gang Terusan Leuwianyar 7 No.10, Situsaeur",-6.9435946,107.5945584,OPERATIONAL,5,9,"school, point_of_interest, establishment",IDN.9.14.11.6_1
SMP Negeri 24 Bandung,"Jalan Sukamulya No.33, Suka Asih",-6.9364444,107.5867471,OPERATIONAL,4.6,73,"school, point_of_interest, establishment",IDN.9.14.10.5_1
SMAS Pahlawan Toha Bandung,"Jalan Peta Gang Sukamulya I No.RT. 001/009, Suka Asih",-6.9356689,107.5911233,OPERATIONAL,4.8,8,"secondary_school, school, point_of_interest, establishment",IDN.9.14.10.5_1
Sekolah Menengah Atas Jendral Sudirman,"Jalan Babakan Tarogong No.119E, Suka Asih",-6.9325487,107.5920071,OPERATIONAL,4.5,2,"school, point_of_interest, establishment",IDN.9.14.10.5_1
SD Negeri Gentra Masekdas,"Jalan Sukamulya No.29, Suka Asih",-6.9362792,107.5872155,OPERATIONAL,4.1,35,"primary_school, school, point_of_interest, establishment",IDN.9.14.10.5_1
MI Persis 29 Kota Bandung,"Jalan Babakan Tarogong No.83, Suka Asih",-6.9344847,107.5925596,OPERATIONAL,4.5,31,"school, point_of_interest, establishment",IDN.9.14.10.5_1
Elementary School Tanjung,"Jalan Babakan Tarogong No.193, Suka Asih",-6.9299296,107.5889055,OPERATIONAL,4.3,18,"primary_school, school, point_of_interest, establishment",IDN.9.14.10.5_1
SMA/SMK Puragabaya Bandung,"Jalan Haji Yasin No.59, Sukabungah",-6.8957274,107.5923445,OPERATIONAL,4.1,63,"school, point_of_interest, establishment",IDN.9.14.27.3_1
Al Lathif Islamic International School,Jalan Cipedes Selatan No.85,-6.894843,107.591209,OPERATIONAL,4.7,50,"school, point_of_interest, establishment",IDN.9.14.27.3_1
Paud Tahfizh Pintar 1,"Jalan Haji Yasin No.29, Sukabungah",-6.8946575,107.5930041,OPERATIONAL,4.5,20,"school, university, point_of_interest, establishment",IDN.9.14.27.3_1
Graha Sejahtera,"Jalan Haji Yasin No.36, Sukabungah",-6.8947468,107.592849,OPERATIONAL,5,1,"school, point_of_interest, establishment",IDN.9.14.27.3_1
POS PAUD Bougenville,"Gang Eme No.Atas, Sukabungah",-6.8944065,107.5955279,OPERATIONAL,3.8,4,"school, point_of_interest, establishment",IDN.9.14.27.3_1
Kidz Potentia Preschool,"Jalan Terusan Sutami II No.19A, Sukagalih",-6.881257,107.5865792,OPERATIONAL,4.8,14,"school, point_of_interest, establishment",IDN.9.14.27.4_1
SMA PGRI 1 Bandung,"Jalan Sukagalih No.80, Sukagalih",-6.891883,107.5899549,OPERATIONAL,4.6,112,"school, point_of_interest, establishment",IDN.9.14.27.4_1
Pondok Pesantren Mambaul Ulum,"Jalan. Sukamulya Indah RT.06/RW.02, kendal gede, Sukagalih",-6.8860262,107.5867912,OPERATIONAL,4.9,20,"school, point_of_interest, establishment",IDN.9.14.27.4_1
Paud Nurul Hikmah,"Komplek Sukamulya, Jalan Babakan Jeruk VIII RT.03/RW.02, Sukagalih",-6.8856795,107.5857985,OPERATIONAL,5,5,"school, point_of_interest, establishment",IDN.9.14.27.4_1
Pondok Pesantren Al-Ihsaniyah,"Jalan Mulyasari No.32, Sukagalih",-6.8882195,107.5886837,OPERATIONAL,4.5,17,"school, point_of_interest, establishment",IDN.9.14.27.4_1
Uicci bandung,"Jalan Sukamulya Indah 12 No.9, RT.07/RW.02, Sukagalih",-6.8839511,107.5871582,OPERATIONAL,5,238,"school, point_of_interest, establishment",IDN.9.14.27.4_1
Sekolah Dasar Negeri Caringin 1,"Jalan Sukamulya No.46, Sukagalih",-6.8894683,107.5859521,OPERATIONAL,4.3,21,"primary_school, school, point_of_interest, establishment",IDN.9.14.27.4_1
sdn 193 caringin Bandung,"Jalan Babakan Caringin No.19, Sukagalih",-6.8897047,107.5859074,OPERATIONAL,4.7,3,"primary_school, school, point_of_interest, establishment",IDN.9.14.27.4_1
SDS PASUNDAN 3 KOTA BANDUNG,"Jalan Babakan Ciparay No.112/194A, Sukahaji",-6.9272433,107.5846649,OPERATIONAL,4.2,12,"school, point_of_interest, establishment",IDN.9.14.5.6_1
SD Pasundan 2,"Jalan Babakan Ciparay No.112/ 194 A, Sukahaji",-6.9274035,107.5849829,OPERATIONAL,4.2,10,"primary_school, school, point_of_interest, establishment",IDN.9.14.5.6_1
Kober Bakti Ibu,"Jalan Jamika Gg. Mama Dipa RT.002/RW.005, Sukahaji",-6.92625,107.5851311,OPERATIONAL,5,3,"school, point_of_interest, establishment",IDN.9.14.5.6_1
Sekolah Menengah Pertama Pasundan 9 Bandung,Jalan Babakan Ciparay No.112/194 A,-6.92752,107.585405,OPERATIONAL,4.2,19,"school, point_of_interest, establishment",IDN.9.14.5.6_1
MI AL-FURQON II,"Gang Air Mancur No.9, Sukahaji",-6.9294342,107.5831719,OPERATIONAL,4.6,14,"school, point_of_interest, establishment",IDN.9.14.5.6_1
yayasan pendidikan islam khoirul barokah babakan ciparay,"Gang Air Mancur No.72, Sukahaji",-6.9292514,107.584236,OPERATIONAL,5,1,"school, point_of_interest, establishment",IDN.9.14.5.6_1
Madrasah Al-Ishlah,"Jalan Sukamantri I, Sukaluyu",-6.897552,107.627745,OPERATIONAL,4.8,12,"school, point_of_interest, establishment",IDN.9.14.13.4_1
KB - TK Al Biruni Cerdas Mulia,"Jalan Sidomukti No.57, Sukaluyu",-6.8934753,107.6304616,OPERATIONAL,3.9,9,"school, point_of_interest, establishment",IDN.9.14.13.4_1
Kober Mustika Kania,"Jalan Gambir Anom Buntu Bawah No.10, Sukaluyu",-6.8962498,107.6296763,OPERATIONAL,4.8,4,"school, point_of_interest, establishment",IDN.9.14.13.4_1
Pos Paud Sukaluyu,"Jalan Rereng Wulung No.16, Sukaluyu",-6.896882,107.630392,OPERATIONAL,5,2,"school, point_of_interest, establishment",IDN.9.14.13.4_1
SDN 201 Sukaluyu,"Jalan Rereng Adumanis No.2a, RW.07, Sukaluyu",-6.89551,107.631495,OPERATIONAL,4.6,57,"school, point_of_interest, establishment",IDN.9.14.13.4_1
Yayasan Atsari Sujud Bandung,"Jalan Sapujagat No.2, Sukaluyu",-6.8972912,107.6309192,OPERATIONAL,5,1,"school, point_of_interest, establishment",IDN.9.14.13.4_1
Junior High School 22 Bandung,"Jalan Supratman No.24, Sukamaju",-6.9119178,107.6337488,OPERATIONAL,4.7,80,"school, point_of_interest, establishment",IDN.9.14.14.5_1
Sekolah Dasar Pelita,"Jalan Citamiang No.43, Sukamaju",-6.9087566,107.6351628,OPERATIONAL,4.3,12,"primary_school, school, point_of_interest, establishment",IDN.9.14.14.5_1
TK. Mutiara,"Gang Cibunar No.4, Sukamaju",-6.9082317,107.6327331,OPERATIONAL,5,4,"school, point_of_interest, establishment",IDN.9.14.14.5_1
TKQ TPQ BIMBEL LASKAR PELANGI,"Jalan Cikaso No.64, Sukamaju",-6.9103872,107.6339337,OPERATIONAL,5,2,"school, point_of_interest, establishment",IDN.9.14.14.5_1
National Junior High School 17,"Jalan Pacuan Kuda, Sukamiskin",-6.9064577,107.6730172,OPERATIONAL,4.6,151,"point_of_interest, school, establishment",IDN.9.14.3.4_1
Cendekia Muda Elementary School,"Jalan Arcamanik Endah No.35, Sukamiskin",-6.91542,107.6770238,OPERATIONAL,4.6,70,"primary_school, point_of_interest, school, establishment",IDN.9.14.3.4_1
SD Mutiara Bunda,"Jalan Arcamanik Endah No.3, Sukamiskin",-6.9125216,107.6779572,OPERATIONAL,4.7,149,"primary_school, point_of_interest, school, establishment",IDN.9.14.3.4_1
Sekolah Dasar Negeri 181 Sukamiskin,"Jalan Trs Pesantren No.86, Sukamiskin",-6.9107872,107.6790016,OPERATIONAL,4.6,18,"primary_school, point_of_interest, school, establishment",IDN.9.14.3.4_1
Mutiara Bunda Playschool - Arcamanik,"Jalan Padang Golf No.8, Sukamiskin",-6.9088542,107.6700559,OPERATIONAL,4.7,19,"point_of_interest, school, establishment",IDN.9.14.3.4_1
Mutiara Bunda Playschool - Sukaluyu,"Jalan Batik Tiga Negeri No.01, Sukaluyu",-6.9088531,107.6700497,CLOSED_TEMPORARILY,4.7,3,"point_of_interest, school, establishment",IDN.9.14.3.4_1
Mutiara Bunda Senior High School,"Jalan Padang Golf No.11, Sukamiskin",-6.9090926,107.6694811,OPERATIONAL,4.7,116,"point_of_interest, school, establishment",IDN.9.14.3.4_1
SMP Cendekia Muda,Jalan Puri Ayu Pratama No.17,-6.9212919,107.6752817,OPERATIONAL,4.6,77,"point_of_interest, school, establishment",IDN.9.14.3.4_1
TK Islam Cendekia Muda Bandung,"Jalan Layar No.14, Sukamiskin",-6.9215141,107.672525,OPERATIONAL,4.4,25,"school, point_of_interest, establishment",IDN.9.14.3.4_1
SMA BM Omni,"Jalan Arcamanik Endah No.14, RT.01/RW.19, Sukamiskin",-6.9140925,107.6770599,OPERATIONAL,5,49,"point_of_interest, school, establishment",IDN.9.14.3.4_1
TK Badak Putih,"Jalan Arcamanik Endah No.3, Sukamiskin",-6.9125028,107.6778784,OPERATIONAL,4.8,6,"school, point_of_interest, establishment",IDN.9.14.3.4_1
TK CENDEKIA Cinambo,"Jalan Sukamulya No.29, Sukamulya",-6.9171264,107.7002367,OPERATIONAL,4.9,7,"school, point_of_interest, establishment",IDN.9.14.18.4_1
Sekolah Dasar Negeri Bojongkoneng 2,"Jalan Bojong Koneng No.38, Sukapada",-6.893044,107.6448617,OPERATIONAL,4.7,3,"primary_school, school, point_of_interest, establishment",IDN.9.14.14.6_1
Atikan Sunda Foundation School,"Jalan Khp Hasan Mustopa No.115, Sukapada",-6.900663,107.6468003,OPERATIONAL,4.4,128,"school, point_of_interest, establishment",IDN.9.14.14.6_1
PKBM TUNAS HARAPAN 1,"Jalan Babakan Baru No.32, Sukapada",-6.8971207,107.6483345,OPERATIONAL,5,2,"school, point_of_interest, establishment",IDN.9.14.14.6_1
MDA - TKQ AR ROHIM,"Jalan Cimuncang RT.07/RW.05 No.200, Sukapada",-6.8964211,107.6494408,OPERATIONAL,5,10,"school, point_of_interest, establishment",IDN.9.14.14.6_1
Sukapura C Special Needs School,"Jalan Perumahan Bumi Asri No.4, Sukapura",-6.930574,107.654563,OPERATIONAL,4.4,8,"school, point_of_interest, establishment",IDN.9.14.21.6_1
Ar Rafi' Drajat Middle School,"Jalan Sekejati Raya No.32, Sukapura",-6.9410547,107.6464308,OPERATIONAL,4.5,40,"school, point_of_interest, establishment",IDN.9.14.21.6_1
Senior High School 12 Bandung,"Jalan Sekejati No.36, Sukapura",-6.9413977,107.6461698,OPERATIONAL,4.7,172,"school, point_of_interest, establishment",IDN.9.14.21.6_1
SMP Negeri 30 Bandung,"Jalan Sekejati No.23, Sukapura",-6.9405643,107.6449581,OPERATIONAL,4.4,121,"school, point_of_interest, establishment",IDN.9.14.21.6_1
HAS Darul Ilmi,"Jalan Cidurian Utara No.179, Sukapura",-6.9334052,107.6544889,OPERATIONAL,4.7,20,"school, point_of_interest, establishment",IDN.9.14.21.6_1
